timestamp,market_id,market_name,bet_id,bet_name,last_trade_price,buy_yes_price,buy_no_price,sell_yes_price,sell_no_price,volume
2024-11-01T07:16:05.603214+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.5,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:17:05.798526+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:17:05.798526+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.5,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:18:05.975888+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:18:05.975888+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.5,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:19:06.150922+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:19:06.150922+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:20:06.323822+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:20:06.323822+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:21:06.498404+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:21:06.498404+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:22:06.687294+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:22:06.687294+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:23:06.867375+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:23:06.867375+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:24:07.071859+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:24:07.071859+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:25:07.292311+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:25:07.292311+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:26:07.468320+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:26:07.468320+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:27:08.019196+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:27:08.019196+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:28:08.213354+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:28:08.213354+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:29:08.409131+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:29:08.409131+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:30:08.591255+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:30:08.591255+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:31:08.767160+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:31:08.767160+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:32:08.967617+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:32:08.967617+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:33:09.154932+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:33:09.154932+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:34:09.381245+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:34:09.381245+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:35:09.786335+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:35:09.786335+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:36:09.981680+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:36:09.981680+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:37:10.185323+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:37:10.185323+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:38:10.608647+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:38:10.608647+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:39:10.789385+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:39:10.789385+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:40:10.976983+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:40:10.976983+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:41:11.162929+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:41:11.162929+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:42:11.635978+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:42:11.635978+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:43:11.837625+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:43:11.837625+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.5,0.52,0.48,0.5,N/A
2024-11-01T07:44:12.013938+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:44:12.013938+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:45:12.205813+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:45:12.205813+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:46:12.392792+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:46:12.392792+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:47:12.818524+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:47:12.818524+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:48:13.003298+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:48:13.003298+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:49:13.197264+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:49:13.197264+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:50:13.569266+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:50:13.569266+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:51:13.853192+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:51:13.853192+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:52:14.058195+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:52:14.058195+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:53:14.262981+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:53:14.262981+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:54:14.450281+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:54:14.450281+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:55:15.423685+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:55:15.423685+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:56:15.620967+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:56:15.620967+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:57:15.801085+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:57:15.801085+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:58:15.988141+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:58:15.988141+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T07:59:16.197126+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.56,0.56,0.45,0.55,0.44,N/A
2024-11-01T07:59:16.197126+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:00:16.465295+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:00:16.465295+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:01:16.641578+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:01:16.641578+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:02:16.847537+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:02:16.847537+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:03:17.111202+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:03:17.111202+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:04:17.304440+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:04:17.304440+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:05:17.754911+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:05:17.754911+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:06:18.181361+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:06:18.181361+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:07:18.395992+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:07:18.395992+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:08:18.586063+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:08:18.586063+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:09:18.784566+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:09:18.784566+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:10:19.021394+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:10:19.021394+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:11:19.223825+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:11:19.223825+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:12:19.654260+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:12:19.654260+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:13:19.881426+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:13:19.881426+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:14:20.068264+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:14:20.068264+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:15:20.258151+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:15:20.258151+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:16:20.445761+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:16:20.445761+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:17:20.659958+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:17:20.659958+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:18:20.857004+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:18:20.857004+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:19:21.030622+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:19:21.030622+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:20:21.230483+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:20:21.230483+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:21:21.747064+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:21:21.747064+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:22:21.950368+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:22:21.950368+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:23:22.150906+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:23:22.150906+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:24:22.570378+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:24:22.570378+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:25:22.757030+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:25:22.757030+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:26:22.946629+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:26:22.946629+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:27:23.144051+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:27:23.144051+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:28:23.371323+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:28:23.371323+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:29:23.559168+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:29:23.559168+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:30:23.764984+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:30:23.764984+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:31:23.951241+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:31:23.951241+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:32:24.140713+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:32:24.140713+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:33:24.429860+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:33:24.429860+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:34:24.710159+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:34:24.710159+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:35:24.914636+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:35:24.914636+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:36:25.203830+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:36:25.203830+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:37:25.391725+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:37:25.391725+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:38:25.592425+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:38:25.592425+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:39:25.786452+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:39:25.786452+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:40:25.989444+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:40:25.989444+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:41:26.194782+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:41:26.194782+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:42:26.380403+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:42:26.380403+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:43:26.579760+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:43:26.579760+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:44:26.774564+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:44:26.774564+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:45:27.217986+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:45:27.217986+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:46:27.457854+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:46:27.457854+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:47:27.648897+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:47:27.648897+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:48:27.898535+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:48:27.898535+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:49:28.094034+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:49:28.094034+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
2024-11-01T08:50:28.333966+00:00,7456,Who will win the 2024 US presidential election?,27485,Donald Trump,0.55,0.56,0.45,0.55,0.44,N/A
2024-11-01T08:50:28.333966+00:00,7456,Who will win the 2024 US presidential election?,27487,Kamala Harris,0.48,0.49,0.52,0.48,0.51,N/A
